Vehicle_ID,Vehicle_Type,Brand,Model,Seating_Capacity,Color,Fuel_Type,Mileage_kmpl,NOx_Emissions,CO2_Emissions,Final_Verdict,Price
V8494,Car,Toyota,Fortuner,5,Green,Petrol,15.2,1.36,241.9,Luxury Vehicle,95.77
V8495,Bike,Honda,Jazz,2,Black,CNG,11.0,0.66,167.1,Luxury Vehicle,79.42
V8496,Car,Ford,Aspire,4,Grey,Diesel,17.9,1.83,100.7,High Performance,87.85
V8497,Van,Mahindra,Jeeto,9,Red,Electric,18.5,0.0,0.0,Eco-Friendly,9.78686
V8498,Car,Maruti Suzuki,Ertiga,5,Grey,CNG,20.2,1.07,177.3,Budget Vehicle,79.2
V8499,Bike,Yamaha,MT-15,2,Grey,Diesel,20.0,0.38,79.1,Budget Vehicle,92.48
V8500,Van,Tata,Altroz,9,Yellow,Diesel,37.3,1.78,101.4,Fuel Efficient,88.32
V8501,Bike,Honda,City,2,Green,Electric,20.3,0.0,0.0,Eco-Friendly,2.1548
V8502,Van,Force,Traveller,9,Green,Electric,47.8,0.0,0.0,Eco-Friendly,11.53299
V8503,Car,Tata,Altroz,7,Green,CNG,36.1,1.76,81.6,Fuel Efficient,73.83
V8504,Van,Force,Traveller,12,Yellow,Diesel,43.4,0.68,101.8,Fuel Efficient,87.95
V8505,Van,Toyota,Corolla,12,Red,Petrol,49.4,1.57,248.8,Fuel Efficient,94.67
V8506,Van,Mahindra,Jeeto,7,Silver,Petrol,43.7,0.15,225.2,Fuel Efficient,107.27
V8507,Auto,Mahindra,Supro,3,Red,CNG,16.7,1.56,215.8,High Performance,75.34999
V8508,Car,Toyota,Corolla,5,Silver,Diesel,20.6,0.59,210.1,Luxury Vehicle,86.7
V8509,Van,Toyota,Corolla,7,Black,CNG,31.5,1.04,102.1,Commercial Use,69.27
V8510,Auto,TVS,Apache,3,Yellow,Electric,17.2,0.0,0.0,Eco-Friendly,10.62425
V8511,Bike,Suzuki,Gixxer,2,Red,Electric,10.1,0.0,0.0,Eco-Friendly,1.43729
V8512,Auto,TVS,Apache,3,Black,Diesel,22.3,0.36,204.3,Commercial Use,97.57
V8513,Car,Tata,Harrier,5,Silver,Petrol,41.0,1.07,84.3,Fuel Efficient,94.65
V8514,Van,Toyota,Fortuner,7,Green,Electric,10.8,0.0,0.0,Eco-Friendly,9.70102
V8515,Auto,Piaggio,Porter,3,Grey,Petrol,20.0,0.22,135.2,Commercial Use,91.4
V8516,Bike,Bajaj,Pulsar,2,White,Petrol,35.9,1.55,151.4,Fuel Efficient,90.69
V8517,Car,Honda,Jazz,7,Silver,Petrol,26.5,0.82,226.5,Luxury Vehicle,94.53
V8518,Van,Mahindra,Jeeto,12,Blue,Diesel,14.1,0.23,51.5,Commercial Use,92.79
V8519,Car,Tata,Nexon,7,Silver,Diesel,14.4,0.97,220.9,Budget Vehicle,93.57
V8520,Auto,TVS,NTorq,3,Blue,CNG,22.2,0.97,65.6,Commercial Use,73.23
V8521,Auto,TVS,Jupiter,3,Red,Diesel,28.9,0.25,70.2,Commercial Use,98.02
V8522,Van,Tata,Altroz,7,Silver,Petrol,43.1,0.67,144.7,Fuel Efficient,105.66
V8523,Car,Tata,Harrier,7,White,Petrol,27.3,1.64,109.2,High Performance,102.59
V8524,Car,Ford,Figo,7,Yellow,Petrol,35.8,1.73,71.6,Fuel Efficient,98.23
V8525,Bike,Bajaj,Avenger,2,Blue,Petrol,35.9,1.99,163.3,Fuel Efficient,93.52
V8526,Car,Ford,Aspire,7,Green,Electric,42.3,0.0,0.0,Eco-Friendly,30.59707
V8527,Auto,Bajaj,Pulsar,3,Black,Diesel,16.4,1.74,247.7,High Performance,85.7
V8528,Bike,Royal Enfield,Classic 350,2,Black,CNG,13.7,0.54,118.3,Budget Vehicle,78.52
V8529,Bike,Suzuki,Access,2,White,Diesel,27.6,0.3,197.8,Budget Vehicle,96.38
V8530,Van,Tata,Altroz,7,White,Diesel,49.0,1.59,75.6,Fuel Efficient,96.84
V8531,Auto,Bajaj,Chetak,3,Red,Petrol,29.0,0.23,230.4,Commercial Use,100.78
V8532,Bike,TVS,Apache,2,Grey,Diesel,35.3,0.95,105.8,Fuel Efficient,86.92
V8533,Van,Toyota,Innova,9,Red,CNG,12.3,1.35,93.6,Commercial Use,71.63
V8534,Bike,Royal Enfield,Classic 350,2,Green,Petrol,36.1,0.92,192.8,Fuel Efficient,103.46
V8535,Auto,TVS,Apache,3,Green,Electric,23.7,0.0,0.0,Eco-Friendly,10.17285
V8536,Van,Toyota,Corolla,7,Silver,Petrol,39.8,0.84,158.8,Fuel Efficient,103.92
V8537,Van,Mahindra,Supro,12,Blue,Diesel,32.4,1.96,65.0,High Performance,95.38
V8538,Van,Mahindra,Supro,12,Black,CNG,40.1,1.4,124.0,Fuel Efficient,72.44
V8539,Bike,Royal Enfield,Meteor,2,Silver,Petrol,31.6,0.15,141.2,Budget Vehicle,93.29
V8540,Auto,TVS,Apache,3,Black,Electric,21.7,0.0,0.0,Eco-Friendly,11.38404
V8541,Van,Toyota,Corolla,12,Black,Petrol,46.3,0.37,78.1,Fuel Efficient,103.9
V8542,Car,Maruti Suzuki,Baleno,7,Silver,CNG,44.0,1.15,174.4,Fuel Efficient,60.52
V8543,Van,Force,Traveller,12,Red,Diesel,27.3,1.45,93.7,Commercial Use,93.98
V8544,Van,Mahindra,Supro,7,Red,Electric,31.2,0.0,0.0,Eco-Friendly,9.59476
V8545,Van,Toyota,Innova,7,Red,Diesel,16.5,1.97,98.6,High Performance,88.26
V8546,Auto,TVS,NTorq,3,White,Petrol,15.9,0.75,219.2,Commercial Use,103.49
V8547,Auto,Mahindra,Supro,3,Red,Petrol,22.9,1.08,53.9,Commercial Use,109.98
V8548,Van,Force,Traveller,12,White,Electric,45.9,0.0,0.0,Eco-Friendly,10.34554
V8549,Auto,Mahindra,Supro,3,Red,Electric,29.9,0.0,0.0,Eco-Friendly,9.60928
V8550,Bike,Yamaha,R15,2,White,Electric,19.0,0.0,0.0,Eco-Friendly,0.96091
V8551,Auto,Mahindra,Bolero,3,Silver,CNG,27.4,0.6,238.1,Commercial Use,61.52
V8552,Bike,Yamaha,FZ,2,White,CNG,40.3,0.48,159.2,Fuel Efficient,73.93
V8553,Auto,Mahindra,Jeeto,3,Silver,Diesel,23.7,0.89,173.9,Commercial Use,86.24
V8554,Bike,Royal Enfield,Himalayan,2,Green,CNG,33.2,0.9,59.0,Budget Vehicle,76.13
V8555,Van,Tata,Harrier,7,Yellow,Diesel,36.8,0.41,100.1,Fuel Efficient,99.15
V8556,Van,Force,Traveller,9,Black,Electric,17.8,0.0,0.0,Eco-Friendly,11.26322
V8557,Car,Hyundai,Creta,7,Silver,Diesel,16.4,0.37,172.2,Budget Vehicle,95.64
V8558,Bike,TVS,Apache,2,Silver,CNG,49.3,0.64,232.8,Fuel Efficient,65.31
V8559,Bike,Suzuki,Burgman,2,White,Diesel,22.4,0.6,194.9,Budget Vehicle,90.39
V8560,Auto,Piaggio,Ape,3,Black,CNG,23.0,1.99,180.1,High Performance,60.81
V8561,Auto,Mahindra,Jeeto,3,Blue,CNG,18.6,1.67,177.7,High Performance,74.22
V8562,Car,Toyota,Corolla,7,Blue,Petrol,20.7,1.16,142.4,Luxury Vehicle,102.37
V8563,Van,Mahindra,Bolero,7,Red,Electric,49.7,0.0,0.0,Eco-Friendly,10.96141
V8564,Auto,TVS,Jupiter,3,Blue,Petrol,21.7,1.08,59.2,Commercial Use,93.86
V8565,Van,Tata,Altroz,7,Red,Petrol,39.3,1.71,77.0,Fuel Efficient,91.96
V8566,Auto,Mahindra,Supro,3,Grey,Diesel,29.7,1.5,81.5,Commercial Use,90.09
V8567,Auto,Piaggio,Ape,3,Yellow,Diesel,18.7,1.23,69.5,Commercial Use,99.42
V8568,Auto,Bajaj,Chetak,3,White,Electric,26.0,0.0,0.0,Eco-Friendly,9.19273
V8569,Auto,Piaggio,Porter,3,Blue,Diesel,29.8,0.14,205.1,Commercial Use,86.21
V8570,Bike,Royal Enfield,Himalayan,2,Blue,Petrol,15.0,0.92,128.5,Budget Vehicle,98.55
V8571,Car,Hyundai,Verna,7,Yellow,Diesel,42.1,0.52,172.3,Fuel Efficient,93.23
V8572,Auto,TVS,Jupiter,3,Red,CNG,16.4,0.4,124.7,Commercial Use,72.34
V8573,Van,Force,Traveller,12,Grey,Electric,42.1,0.0,0.0,Eco-Friendly,9.72307
V8574,Van,Tata,Nexon,7,Grey,CNG,21.9,1.77,85.1,High Performance,75.91
V8575,Car,Honda,Jazz,5,Black,Petrol,30.8,1.09,108.2,Luxury Vehicle,92.57
V8576,Bike,Honda,Jazz,2,Silver,Petrol,23.6,0.59,77.9,Luxury Vehicle,90.4
V8577,Van,Toyota,Innova,7,Black,CNG,15.3,0.48,69.8,Commercial Use,67.48999
V8578,Bike,Yamaha,FZ,2,White,Diesel,42.3,0.56,158.6,Fuel Efficient,91.25
V8579,Auto,TVS,Apache,3,Blue,Petrol,18.9,1.14,185.0,Commercial Use,107.88
V8580,Auto,Piaggio,Porter,3,Black,Electric,21.1,0.0,0.0,Eco-Friendly,10.485
V8581,Van,Toyota,Corolla,9,Green,Electric,20.6,0.0,0.0,Eco-Friendly,9.66129
V8582,Car,Maruti Suzuki,Ertiga,7,Yellow,Petrol,36.2,1.37,101.3,Fuel Efficient,104.14
V8583,Bike,Bajaj,Pulsar,2,White,CNG,38.1,1.75,77.3,Fuel Efficient,62.33
V8584,Bike,Bajaj,Chetak,2,Silver,Electric,32.9,0.0,0.0,Eco-Friendly,1.38442
V8585,Bike,Yamaha,MT-15,2,Green,Petrol,31.3,0.55,126.0,Budget Vehicle,99.57
V8586,Bike,TVS,Apache,2,Grey,Electric,40.6,0.0,0.0,Eco-Friendly,2.86343
V8587,Auto,Bajaj,Pulsar,3,Silver,Electric,17.9,0.0,0.0,Eco-Friendly,10.45546
V8588,Bike,Honda,Jazz,2,Red,Diesel,18.2,1.29,226.9,Luxury Vehicle,92.63
V8589,Auto,Bajaj,Chetak,3,Black,CNG,20.2,1.25,103.3,Commercial Use,68.55
V8590,Auto,Piaggio,Porter,3,Green,Electric,28.8,0.0,0.0,Eco-Friendly,9.96733
V8591,Bike,Yamaha,FZ,2,Grey,Petrol,28.3,0.44,210.5,Budget Vehicle,109.15
V8592,Bike,Yamaha,R15,2,Grey,Electric,25.8,0.0,0.0,Eco-Friendly,1.15314
V8593,Van,Mahindra,Jeeto,12,Red,Petrol,38.3,0.62,113.6,Fuel Efficient,90.57
V8594,Auto,TVS,Apache,3,Silver,Electric,18.9,0.0,0.0,Eco-Friendly,8.45272
V8595,Auto,Bajaj,Chetak,3,Yellow,Diesel,25.7,1.79,140.5,High Performance,86.08
V8596,Van,Tata,Altroz,7,Grey,Petrol,30.0,1.38,112.0,Commercial Use,92.28
V8597,Van,Toyota,Corolla,7,Blue,Petrol,27.6,0.6,122.6,Commercial Use,109.11
V8598,Car,Tata,Harrier,7,Yellow,Diesel,40.2,0.37,117.1,Fuel Efficient,94.69
V8599,Car,Toyota,Innova,4,White,Diesel,20.8,1.11,61.2,Luxury Vehicle,95.26
V8600,Auto,Bajaj,Chetak,3,Red,Electric,21.1,0.0,0.0,Eco-Friendly,11.51537
V8601,Auto,Piaggio,Ape,3,White,Petrol,22.2,0.2,58.6,Commercial Use,106.58
V8602,Bike,Honda,Jazz,2,Silver,CNG,28.9,0.65,144.5,Luxury Vehicle,73.16
V8603,Van,Force,Toofan,12,White,Diesel,38.1,1.7,239.6,Fuel Efficient,89.61
V8604,Bike,TVS,NTorq,2,Black,Petrol,41.2,0.65,203.8,Fuel Efficient,102.81
V8605,Auto,Mahindra,Jeeto,3,Grey,Diesel,22.5,0.87,109.9,Commercial Use,94.52
V8606,Auto,Piaggio,Ape,3,Yellow,Petrol,16.8,0.43,205.9,Commercial Use,103.26
V8607,Van,Mahindra,Supro,9,Yellow,Petrol,25.6,0.52,95.3,Commercial Use,108.68
V8608,Car,Ford,Figo,5,Green,Electric,44.8,0.0,0.0,Eco-Friendly,16.18425
V8609,Auto,TVS,Jupiter,3,Blue,Diesel,26.6,1.87,110.2,High Performance,95.61
V8610,Bike,Suzuki,Gixxer,2,White,Diesel,30.0,1.68,69.7,High Performance,88.0
V8611,Car,Honda,Jazz,7,Black,Petrol,43.4,1.35,142.2,Fuel Efficient,103.57
V8612,Car,Tata,Altroz,5,Silver,Diesel,39.6,0.75,76.8,Fuel Efficient,94.68
V8613,Bike,Bajaj,Chetak,2,Yellow,Diesel,34.8,1.15,95.0,Budget Vehicle,97.11
V8614,Auto,TVS,Jupiter,3,Black,Diesel,15.4,1.73,192.9,High Performance,87.58
V8615,Car,Ford,Figo,7,Green,Petrol,13.0,0.47,180.5,Luxury Vehicle,99.53
V8616,Bike,Suzuki,Access,2,Green,Petrol,31.5,1.99,147.5,High Performance,95.75
V8617,Auto,Bajaj,Avenger,3,Blue,Diesel,25.4,1.03,96.2,Commercial Use,93.45
V8618,Auto,Mahindra,Bolero,3,Yellow,Diesel,16.9,0.1,221.8,Commercial Use,98.7
V8619,Bike,Royal Enfield,Meteor,2,Black,CNG,19.2,1.46,225.0,Budget Vehicle,76.12
V8620,Bike,TVS,Apache,2,Green,Electric,45.4,0.0,0.0,Eco-Friendly,2.28111
V8621,Auto,Mahindra,Bolero,3,White,Diesel,17.8,0.12,226.1,Commercial Use,87.25
V8622,Car,Honda,City,4,Blue,Electric,10.5,0.0,0.0,Eco-Friendly,26.46153
V8623,Auto,Piaggio,Ape,3,Silver,Diesel,24.8,1.53,247.6,High Performance,92.73
V8624,Auto,Piaggio,Ape,3,White,Electric,21.5,0.0,0.0,Eco-Friendly,11.18647
V8625,Car,Hyundai,Creta,7,Green,Petrol,31.3,1.56,69.9,High Performance,100.63
V8626,Van,Mahindra,Supro,7,Green,Petrol,38.6,1.95,169.0,Fuel Efficient,94.21
V8627,Car,Tata,Harrier,4,Red,Diesel,25.1,0.85,122.0,Budget Vehicle,97.67
V8628,Auto,Piaggio,Ape,3,White,Electric,19.9,0.0,0.0,Eco-Friendly,11.99854
V8629,Van,Mahindra,Supro,7,Yellow,Diesel,28.7,1.1,55.8,Commercial Use,88.88
V8630,Van,Mahindra,Supro,12,Blue,Diesel,43.2,1.85,188.2,Fuel Efficient,97.79
V8631,Auto,Piaggio,Ape,3,Green,CNG,21.5,0.32,104.4,Commercial Use,75.47
V8632,Auto,TVS,Jupiter,3,Grey,Electric,15.2,0.0,0.0,Eco-Friendly,8.0657
V8633,Van,Force,Toofan,12,Green,Petrol,39.2,0.98,104.2,Fuel Efficient,104.58
V8634,Van,Tata,Harrier,9,Blue,Petrol,22.6,0.84,93.6,Commercial Use,102.36
V8635,Bike,Suzuki,Burgman,2,Green,Petrol,10.8,1.0,223.6,Budget Vehicle,92.63
V8636,Car,Ford,Aspire,5,Green,Electric,22.6,0.0,0.0,Eco-Friendly,35.37153
V8637,Van,Force,Toofan,9,Silver,CNG,43.8,1.87,243.5,Fuel Efficient,76.73999
V8638,Bike,Bajaj,Avenger,2,Red,Electric,45.1,0.0,0.0,Eco-Friendly,2.11847
V8639,Car,Hyundai,Creta,7,Blue,CNG,18.7,0.37,141.0,Budget Vehicle,74.88
V8640,Van,Toyota,Corolla,12,Black,Petrol,14.8,1.67,236.6,High Performance,92.98
V8641,Van,Mahindra,Jeeto,7,Black,Diesel,29.2,0.2,130.2,Commercial Use,92.78
V8642,Auto,TVS,Apache,3,White,Electric,24.4,0.0,0.0,Eco-Friendly,8.79141
V8643,Bike,Honda,Amaze,2,Silver,Electric,23.1,0.0,0.0,Eco-Friendly,2.76247
V8644,Auto,Piaggio,Porter,3,White,Petrol,15.5,1.32,157.8,Commercial Use,93.98
V8645,Van,Tata,Harrier,12,Green,CNG,23.1,0.19,220.0,Commercial Use,74.5
V8646,Car,Toyota,Corolla,5,Blue,CNG,26.6,1.21,231.3,Luxury Vehicle,60.78
V8647,Auto,Mahindra,Supro,3,Red,Petrol,28.4,0.95,204.8,Commercial Use,93.95
V8648,Car,Toyota,Fortuner,5,Silver,Diesel,34.2,1.46,94.1,Luxury Vehicle,91.05
V8649,Bike,Suzuki,Gixxer,2,White,Electric,26.4,0.0,0.0,Eco-Friendly,2.96202
V8650,Auto,Bajaj,Avenger,3,Green,Diesel,29.9,0.95,181.9,Commercial Use,87.98
V8651,Bike,Suzuki,Burgman,2,Silver,Diesel,48.4,1.47,239.3,Fuel Efficient,92.23
V8652,Auto,Bajaj,Avenger,3,White,CNG,17.1,0.85,140.2,Commercial Use,78.79
V8653,Auto,Bajaj,Chetak,3,Black,CNG,23.7,0.83,182.8,Commercial Use,61.57
V8654,Auto,Mahindra,Supro,3,Blue,Petrol,24.3,1.05,66.4,Commercial Use,92.06
V8655,Bike,Suzuki,Gixxer,2,Silver,Electric,20.4,0.0,0.0,Eco-Friendly,2.61084
V8656,Van,Tata,Harrier,7,Yellow,Diesel,16.0,1.74,195.4,High Performance,92.52
V8657,Van,Force,Traveller,12,Red,CNG,10.4,1.34,224.0,Commercial Use,65.34999
V8658,Bike,Yamaha,FZ,2,White,Diesel,34.2,0.24,97.9,Budget Vehicle,96.97
V8659,Auto,Piaggio,Porter,3,White,Electric,27.5,0.0,0.0,Eco-Friendly,9.04061
V8660,Car,Honda,Amaze,5,Green,Petrol,15.2,1.59,207.4,High Performance,103.53
V8661,Bike,Bajaj,Avenger,2,Silver,Petrol,36.6,1.49,64.2,Fuel Efficient,92.86
V8662,Van,Toyota,Corolla,12,Silver,Electric,15.9,0.0,0.0,Eco-Friendly,10.947
V8663,Auto,Piaggio,Ape,3,Red,Electric,15.9,0.0,0.0,Eco-Friendly,11.90479
V8664,Car,Toyota,Innova,7,Yellow,Electric,16.7,0.0,0.0,Eco-Friendly,28.80939
V8665,Auto,Bajaj,Pulsar,3,Green,Petrol,24.0,0.32,61.4,Commercial Use,90.16
V8666,Car,Ford,Ecosport,5,White,CNG,23.5,1.65,95.1,High Performance,77.34999
V8667,Auto,TVS,Apache,3,Grey,Electric,19.7,0.0,0.0,Eco-Friendly,11.05897
V8668,Auto,Bajaj,Chetak,3,Green,Petrol,18.4,0.75,184.2,Commercial Use,91.91
V8669,Bike,Yamaha,R15,2,Grey,Petrol,46.7,1.61,243.0,Fuel Efficient,108.98
V8670,Van,Force,Toofan,7,Black,Electric,14.7,0.0,0.0,Eco-Friendly,11.97686
V8671,Van,Force,Toofan,12,Red,Electric,49.0,0.0,0.0,Eco-Friendly,9.21863
V8672,Bike,TVS,NTorq,2,Silver,Diesel,20.9,0.64,159.6,Budget Vehicle,95.7
V8673,Auto,Piaggio,Ape,3,Blue,CNG,29.0,1.67,148.5,High Performance,71.89
V8674,Auto,Bajaj,Chetak,3,White,Electric,26.1,0.0,0.0,Eco-Friendly,10.72369
V8675,Bike,TVS,Apache,2,Yellow,Electric,33.8,0.0,0.0,Eco-Friendly,2.1235
V8676,Van,Toyota,Innova,9,Blue,Electric,20.6,0.0,0.0,Eco-Friendly,9.54268
V8677,Bike,Honda,Jazz,2,Blue,Electric,39.3,0.0,0.0,Eco-Friendly,2.23344
V8678,Bike,Honda,Jazz,2,Black,CNG,25.7,1.59,88.1,High Performance,66.48999
V8679,Auto,Piaggio,Porter,3,White,Diesel,26.7,0.68,236.4,Commercial Use,97.07
V8680,Bike,Suzuki,Gixxer,2,Grey,Electric,22.3,0.0,0.0,Eco-Friendly,2.59723
V8681,Auto,Mahindra,Jeeto,3,White,Petrol,20.7,0.6,204.3,Commercial Use,104.61
V8682,Van,Toyota,Fortuner,9,Blue,CNG,30.4,0.57,192.6,Commercial Use,76.77
V8683,Car,Tata,Harrier,5,White,Diesel,14.7,1.02,54.0,Budget Vehicle,94.48
V8684,Car,Tata,Nexon,5,White,Diesel,22.2,0.98,214.9,Budget Vehicle,98.08
V8685,Bike,Honda,Amaze,2,Silver,Petrol,35.4,0.21,247.7,Fuel Efficient,108.49
V8686,Van,Force,Toofan,12,Blue,Petrol,22.7,0.45,166.5,Commercial Use,104.4
V8687,Auto,Piaggio,Ape,3,Blue,Diesel,23.2,1.32,175.8,Commercial Use,87.58
V8688,Auto,Piaggio,Ape,3,Red,Electric,25.7,0.0,0.0,Eco-Friendly,11.86542
V8689,Auto,Mahindra,Jeeto,3,Green,Electric,29.9,0.0,0.0,Eco-Friendly,9.10677
V8690,Car,Ford,Figo,5,Yellow,Diesel,23.2,1.9,96.8,High Performance,88.78
V8691,Van,Tata,Nexon,9,Black,Electric,27.5,0.0,0.0,Eco-Friendly,10.46958
V8692,Car,Hyundai,Verna,7,Silver,Petrol,20.7,0.4,50.3,Budget Vehicle,97.25
V8693,Car,Ford,Figo,7,Yellow,CNG,47.0,1.39,240.4,Fuel Efficient,65.81
V8694,Auto,Mahindra,Bolero,3,White,Diesel,17.8,1.31,78.4,Commercial Use,99.23
V8695,Bike,Suzuki,Access,2,White,Petrol,30.1,0.34,87.3,Budget Vehicle,94.88
V8696,Van,Toyota,Fortuner,9,Grey,Petrol,31.5,0.95,249.8,Commercial Use,95.44
V8697,Auto,Piaggio,Porter,3,Yellow,Diesel,26.5,0.72,68.7,Commercial Use,98.11
V8698,Van,Toyota,Fortuner,9,Silver,Diesel,18.5,1.56,147.7,High Performance,95.13
V8699,Auto,Mahindra,Bolero,3,Green,CNG,17.8,1.84,176.1,High Performance,67.91
V8700,Bike,Suzuki,Gixxer,2,Black,CNG,49.0,0.53,86.2,Fuel Efficient,74.98999
V8701,Auto,Piaggio,Ape,3,Silver,Electric,17.3,0.0,0.0,Eco-Friendly,8.4832
V8702,Bike,TVS,Jupiter,2,Grey,Electric,27.3,0.0,0.0,Eco-Friendly,2.69484
V8703,Van,Tata,Harrier,12,Black,CNG,26.0,0.16,96.7,Commercial Use,64.39
V8704,Auto,Piaggio,Ape,3,Grey,Electric,29.0,0.0,0.0,Eco-Friendly,9.25354
V8705,Van,Toyota,Innova,12,Black,Diesel,32.8,1.02,156.2,Commercial Use,92.55
V8706,Van,Force,Traveller,7,Green,Petrol,37.5,1.86,116.6,Fuel Efficient,96.07
V8707,Auto,TVS,Jupiter,3,Green,Electric,17.2,0.0,0.0,Eco-Friendly,8.88009
V8708,Bike,Royal Enfield,Meteor,2,Blue,CNG,20.0,0.27,234.9,Budget Vehicle,73.61
V8709,Auto,Bajaj,Avenger,3,Red,Diesel,16.3,1.2,104.8,Commercial Use,89.65
V8710,Bike,Suzuki,Burgman,2,Silver,CNG,16.6,0.49,205.6,Budget Vehicle,79.27
V8711,Bike,Royal Enfield,Himalayan,2,Black,Petrol,42.6,0.48,157.7,Fuel Efficient,109.81
V8712,Van,Tata,Nexon,9,Blue,CNG,18.6,0.63,148.7,Commercial Use,65.51
V8713,Bike,Yamaha,FZ,2,Blue,Diesel,49.1,1.33,204.0,Fuel Efficient,88.87
V8714,Auto,TVS,NTorq,3,Yellow,CNG,24.7,1.91,118.8,High Performance,74.13
V8715,Auto,Bajaj,Avenger,3,Green,CNG,19.9,1.85,139.7,High Performance,68.94
V8716,Bike,Bajaj,Pulsar,2,Blue,Diesel,15.5,1.42,59.6,Budget Vehicle,93.67
V8717,Car,Toyota,Corolla,7,Green,CNG,31.3,1.8,165.4,High Performance,63.99
V8718,Bike,Bajaj,Pulsar,2,White,Petrol,27.3,1.78,165.4,High Performance,98.38
V8719,Auto,Piaggio,Ape,3,Black,Diesel,18.9,0.17,115.4,Commercial Use,90.95
V8720,Auto,Mahindra,Jeeto,3,Red,CNG,25.7,0.73,72.1,Commercial Use,75.59999
V8721,Auto,Mahindra,Jeeto,3,Green,Electric,17.9,0.0,0.0,Eco-Friendly,10.57437
V8722,Van,Tata,Harrier,7,Green,Petrol,49.1,1.73,77.5,Fuel Efficient,105.43
V8723,Auto,Piaggio,Ape,3,Blue,Diesel,20.9,0.34,161.6,Commercial Use,93.94
V8724,Auto,TVS,Apache,3,Silver,Electric,18.1,0.0,0.0,Eco-Friendly,8.28625
V8725,Van,Mahindra,Bolero,12,Grey,CNG,49.6,0.14,128.7,Fuel Efficient,65.02
V8726,Van,Tata,Harrier,7,Red,Petrol,26.4,1.24,137.4,Commercial Use,109.12
V8727,Bike,Royal Enfield,Himalayan,2,Black,Petrol,11.6,0.73,170.4,Budget Vehicle,108.43
V8728,Car,Hyundai,i20,5,Silver,Petrol,37.4,2.0,146.5,Fuel Efficient,99.95
V8729,Auto,TVS,Apache,3,Silver,Diesel,24.0,1.63,217.5,High Performance,85.51
V8730,Bike,Bajaj,Pulsar,2,Black,CNG,43.5,0.89,84.8,Fuel Efficient,63.61
V8731,Auto,TVS,Jupiter,3,Green,Petrol,19.3,1.03,189.4,Commercial Use,107.59
V8732,Van,Toyota,Corolla,12,Yellow,Diesel,29.2,1.44,222.1,Commercial Use,85.81
V8733,Van,Tata,Altroz,7,Red,Petrol,39.1,0.72,68.0,Fuel Efficient,96.37
V8734,Auto,Mahindra,Supro,3,Yellow,Petrol,25.3,1.56,121.0,High Performance,91.84
V8735,Auto,Bajaj,Pulsar,3,Blue,CNG,28.2,1.94,66.8,High Performance,76.70999
V8736,Van,Mahindra,Supro,7,Grey,Electric,16.3,0.0,0.0,Eco-Friendly,10.12112
V8737,Car,Maruti Suzuki,Swift,5,Green,Diesel,27.4,0.89,217.0,Budget Vehicle,95.06
V8738,Car,Ford,Aspire,5,Yellow,Diesel,25.6,1.51,88.3,High Performance,85.8
V8739,Car,Honda,City,7,Grey,Petrol,36.8,0.19,121.6,Fuel Efficient,102.18
V8740,Bike,TVS,Apache,2,Black,CNG,19.0,0.55,241.2,Budget Vehicle,79.37
V8741,Car,Tata,Harrier,7,White,Diesel,31.6,0.8,66.0,Budget Vehicle,90.57
V8742,Auto,Bajaj,Avenger,3,Red,Diesel,28.5,0.5,218.4,Commercial Use,86.48
V8743,Bike,Suzuki,Burgman,2,Grey,CNG,31.4,1.51,152.2,High Performance,61.42
V8744,Car,Hyundai,Creta,4,Silver,Petrol,26.1,0.86,203.1,Budget Vehicle,94.05
V8745,Auto,TVS,Apache,3,Yellow,Electric,15.1,0.0,0.0,Eco-Friendly,10.86233
V8746,Van,Toyota,Fortuner,12,White,Petrol,25.2,0.83,66.4,Commercial Use,93.46
V8747,Bike,TVS,Apache,2,Black,Diesel,36.1,1.92,246.2,Fuel Efficient,94.95
V8748,Auto,Piaggio,Porter,3,Silver,Diesel,21.6,1.76,152.1,High Performance,98.04
V8749,Car,Hyundai,Creta,5,Black,Petrol,19.9,0.77,181.6,Budget Vehicle,94.84
V8750,Auto,Mahindra,Jeeto,3,Red,Petrol,23.6,1.96,130.9,High Performance,95.52
V8751,Car,Hyundai,Creta,7,Green,Petrol,27.4,1.31,160.7,Budget Vehicle,98.45
V8752,Auto,TVS,Apache,3,Green,Petrol,25.0,1.91,161.9,High Performance,94.76
V8753,Bike,Bajaj,Pulsar,2,White,CNG,39.1,0.33,189.1,Fuel Efficient,62.85
V8754,Van,Toyota,Innova,12,Red,Electric,38.6,0.0,0.0,Eco-Friendly,8.36487
V8755,Van,Mahindra,Supro,9,Black,Electric,39.0,0.0,0.0,Eco-Friendly,10.28071
V8756,Car,Tata,Altroz,4,Blue,CNG,30.5,1.65,104.2,High Performance,75.25
V8757,Auto,Mahindra,Jeeto,3,Grey,Electric,17.7,0.0,0.0,Eco-Friendly,11.72592
V8758,Car,Ford,Ecosport,5,Silver,Petrol,13.0,0.96,91.6,Luxury Vehicle,107.57
V8759,Car,Honda,Jazz,7,Grey,Electric,38.3,0.0,0.0,Eco-Friendly,12.05224
V8760,Car,Ford,Figo,5,White,CNG,32.0,1.04,243.7,Luxury Vehicle,66.92
V8761,Car,Hyundai,Verna,5,Yellow,Petrol,14.2,1.46,79.1,Budget Vehicle,100.11
